airline_code,airline_name,arrival_date,arrival_time,departure_date,departure_time,destination,destination_airport,destination_code,number,origin,origin_airport,origin_code,price,spaceship_seats,status,tail_number
RA,Rocket Airlines Inc.,20211203,25,20211203,2239,Saturn,Dione Space Station,SAT,1166,Moon,Armstrong Space Station,MOO,1379,"[{""seat_column"":""A"",""seat_row"":1,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":2,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":3,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":4,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":5,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":6,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":7,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":8,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":9,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":10,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false}]",Open,N65832
RA,Rocket Airlines Inc.,20211203,1256,20211203,948,Neptune,Triton Space Station,NPT,1764,Moon,Armstrong Space Station,MOO,854,"[{""seat_column"":""A"",""seat_row"":1,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":2,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":3,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":4,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":5,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":6,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":7,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":8,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":9,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":10,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false}]",Open,N57870
RA,Rocket Airlines Inc.,20211203,1406,20211203,1125,Earth,Humans United Space Station,EAR,509,Moon,Armstrong Space Station,MOO,925,"[{""seat_column"":""A"",""seat_row"":1,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":2,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":3,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":4,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":5,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":6,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":7,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":8,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":9,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":10,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false}]",Open,N462UA
RA,Rocket Airlines Inc.,20211203,1617,20211203,1244,Mars,Musk Interplanetary Space Station,MAR,1905,Moon,Armstrong Space Station,MOO,862,"[{""seat_column"":""A"",""seat_row"":1,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":2,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":3,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":4,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":5,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":6,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":7,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":8,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":9,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":10,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false}]",Open,N69833
RA,Rocket Airlines Inc.,20211203,1359,20211203,1116,Venus,Galileo Space Station,VEN,1456,Moon,Armstrong Space Station,MOO,1635,"[{""seat_column"":""A"",""seat_row"":1,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":2,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":3,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":4,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":5,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":6,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":7,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":8,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":9,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":10,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false}]",Open,N66841
RA,Rocket Airlines Inc.,20211203,734,20211203,16,Uranus,Voyager II Space Station,URA,220,Saturn,Dione Space Station,SAT,2052,"[{""seat_column"":""A"",""seat_row"":1,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":2,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":3,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":4,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":5,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":6,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":7,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":8,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":9,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":10,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false}]",Open,N463UA
RA,Rocket Airlines Inc.,20211203,1322,20211203,1042,Pluto,Ronald Ekers Space Station,PLT,1779,Moon,Armstrong Space Station,MOO,1874,"[{""seat_column"":""A"",""seat_row"":1,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":2,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":3,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":4,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":5,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":6,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":7,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":8,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":9,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":10,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false}]",Open,N72405
RA,Rocket Airlines Inc.,20211203,1409,20211203,956,Mercury,Mariner 10 Station,MER,1979,Moon,Armstrong Space Station,MOO,1400,"[{""seat_column"":""A"",""seat_row"":1,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":2,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":3,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":4,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":5,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":6,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":7,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":8,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":9,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":10,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false}]",Open,N415UA
RA,Rocket Airlines Inc.,20211203,2050,20211203,1727,Uranus,Voyager II Space Station,URA,1616,Moon,Armstrong Space Station,MOO,1091,"[{""seat_column"":""A"",""seat_row"":1,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":2,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":3,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":4,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":5,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":6,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":7,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":8,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":9,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":10,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false}]",Open,N78509
RA,Rocket Airlines Inc.,20211203,1143,20211203,900,Saturn,Dione Space Station,SAT,97,Mercury,Mariner 10 Space Station,MER,2454,"[{""seat_column"":""A"",""seat_row"":1,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":2,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":3,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":4,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":5,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":6,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":7,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":8,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":9,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""A"",""seat_row"":10,""seat_class"":""First"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""B"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":1,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":2,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":3,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":4,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":5,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":6,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":7,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":8,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":9,""seat_class"":""Economy"",""isReserved"":false},{""seat_column"":""C"",""seat_row"":10,""seat_class"":""Economy"",""isReserved"":false}]",Open,
